instance_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,obtained_date,valence,music_genre
56916.0,Snake Farm,0.6970000000000001,0.593,233973.0,0.6729999999999999,0.0,B,0.154,-5.751,Minor,0.0318,82.025,4-Apr,0.7559999999999999,Alternative
22035.0,Drama (feat. Big Data),0.0957,0.638,218387.0,0.782,0.000585,F,0.562,-7.066,Major,0.0656,99.034,4-Apr,0.493,Rock
77077.0,Three Ralphs,0.0627,0.51,216999.0,0.408,0.823,B,0.275,-12.271,Minor,0.0693,136.366,4-Apr,0.156,Electronic
37717.0,Wade In The Water - Live At Spotify House,0.78,0.6659999999999999,-1.0,0.431,0.0,F,0.69,-9.831,Major,0.425,107.901,3-Apr,0.745,Blues
77772.0,Guitar Madness,0.0502,0.56,308387.0,0.626,0.00256,A#,0.0884,-7.074,Major,0.352,186.098,4-Apr,0.386,Electronic
48978.0,Foo Foo,0.084,0.669,387707.0,0.92,0.00722,A,0.214,-5.492000000000001,Major,0.049,119.79,4-Apr,0.89,Blues
76798.0,Tommy's Holiday Camp - Remixed Album Version,0.927,0.752,-1.0,0.332,0.603,B,0.107,-16.116,Major,0.0896,136.33700000000002,4-Apr,0.792,Blues
81578.0,Maybe,0.306,0.664,195413.0,0.846,0.0,B,0.216,-4.497,,0.0301,136.994,4-Apr,0.7390000000000001,Country
38943.0,Public Service Announcement,0.296,0.66,33093.0,0.1989999999999999,0.0,A,0.145,-25.602,Major,0.871,147.535,1-Apr,0.921,Hip-Hop
29793.0,"Oboe Concerto in C Major, Op. 9, No. 5: III. Allegro",0.947,0.578,194813.0,0.311,0.899,C,0.123,-17.227,Major,0.0509,104.764,3-Apr,0.88,Classical
84472.0,On,0.0336,0.596,432893.0,0.95,0.858,F#,0.138,-12.759,Major,0.0462,134.982,4-Apr,0.434,Electronic
30520.0,hanabiratachinomarch,0.0638,0.6779999999999999,194893.0,0.5820000000000001,0.0,C#,0.139,-6.603,Major,0.0264,104.961,4-Apr,0.306,Anime
64198.0,Gladiator,0.0263,0.54,188333.0,0.78,7.12e-06,A,0.35,-5.872000000000001,Major,0.0418,144.011,4-Apr,0.514,Alternative
43626.0,One And Only,0.249,0.7490000000000001,225266.0,0.664,0.8370000000000001,A,0.102,-10.457,Minor,0.0278,97.985,4-Apr,0.816,Jazz
65914.0,Free Love,0.000341,0.206,208533.0,0.962,0.0,D,0.0877,-3.912,Major,0.1639999999999999,153.755,4-Apr,0.292,Blues
56135.0,FOTO,0.7040000000000001,0.736,269629.0,0.7340000000000001,0.0,B,0.0634,-7.074,Major,0.265,79.98899999999999,4-Apr,0.7759999999999999,Alternative
44903.0,Foolish Pride,0.0873,0.583,261627.0,0.496,5.28e-05,F,0.102,-7.765,Major,0.0259,117.011,4-Apr,0.358,Country
43600.0,The Rider,0.994,0.493,183413.0,0.178,0.93,G,0.119,-18.259,Minor,0.0632,114.7,4-Apr,0.381,Classical
65259.0,"12 Etudes, Op.25: No.6 in G sharp minor",0.984,0.31,130896.0,0.207,0.923,C#,0.0924,-22.729,Minor,0.0336,134.997,4-Apr,0.282,Classical
32964.0,Beautiful,0.578,0.457,238560.0,0.573,3.05e-06,F,0.114,-3.866,Minor,0.0275,76.193,4-Apr,0.0992,Rap
42680.0,Mr. Jones,0.211,0.581,272507.0,0.8170000000000001,1.42e-06,C,0.246,-6.542000000000001,Major,0.0382,141.607,4-Apr,0.779,Alternative
63477.0,Sugar,0.0016699999999999,0.451,153800.0,0.889,0.00215,C#,0.258,-2.693,Major,0.261,131.07299999999998,4-Apr,0.586,Alternative
52834.0,Heartbeats,0.0209,0.649,231853.0,0.753,5.81e-05,G#,0.105,-4.875,Major,0.0319,87.99,4-Apr,0.46,Electronic
90345.0,Poor Fool,0.0225,0.7659999999999999,221533.0,0.615,0.0601,A#,0.1669999999999999,-4.227,Minor,0.0492,129.97299999999998,4-Apr,0.1669999999999999,Rap
68462.0,Back To The Future,0.0186,0.583,180000.0,0.841,0.0,D,0.105,-3.665,Major,0.19,90.646,4-Apr,0.495,Electronic
45101.0,Hot Dog,0.00148,0.583,230240.0,0.94,4.35e-05,C#,0.375,-3.624,Major,0.0802,101.29,4-Apr,0.569,Rock
43210.0,Making Luv To The Beat (feat. T.I. & DJ E-Feezy) - MERCE Remix,0.0335,0.77,249231.0,0.79,0.0,C,0.0937,-5.007,Major,0.0912,104.062,4-Apr,0.261,Alternative
88203.0,Let's Go Get Stoned,0.852,0.491,174533.0,0.0475,0.778,A#,0.133,-20.149,Major,0.0454,153.776,5-Apr,0.104,Blues
78364.0,INVINCIBLE (feat. Cammie Robinson),0.00734,0.6629999999999999,176000.0,0.913,1.36e-05,G,0.0824,-4.882,Major,0.104,74.99600000000001,4-Apr,0.187,Electronic
28391.0,The Fixer,0.00018,0.531,177560.0,0.92,0.00613,B,0.32,-5.013,Minor,0.0397,152.2,3-Apr,0.9,Alternative
27778.0,One Minute To Midnight,0.0283,0.638,220933.0,0.6509999999999999,0.805,C,0.0883,-7.392,Major,0.191,121.974,4-Apr,0.368,Electronic
43412.0,Medicated Goo,0.327,0.505,219893.0,0.741,0.0,G,0.241,-9.906,Major,0.143,94.188,4-Apr,0.916,Blues
88282.0,Mountain,0.073,0.345,252373.0,0.7140000000000001,0.0,C,0.134,-3.844,Major,0.0405,155.957,4-Apr,0.395,Blues
80749.0,Brace For Impact (Live A Little),0.00969,0.616,349267.0,0.706,0.313,C,0.111,-6.846,Major,0.0233,89.99799999999999,4-Apr,0.655,Rock
71620.0,Chinese Rocks - Remastered,0.00467,0.428,176493.0,0.855,2.55e-05,G,0.365,-8.093,Major,0.0502,139.399,4-Apr,0.705,Blues
82102.0,The Ballad Of John And Yoko - Remastered 2015,0.00465,0.6509999999999999,179480.0,0.892,2.85e-06,E,0.127,-6.551,,0.0313,135.309,4-Apr,0.962,Rock
23890.0,Time Bomb,0.0189,0.733,186353.0,0.83,0.0,C#,0.1889999999999999,-4.544,Minor,0.307,169.955,4-Apr,0.575,Electronic
55193.0,Studio feat. Young Thug,0.255,0.655,261920.0,0.446,0.0,F#,0.0836,-8.198,Major,0.0702,125.676,4-Apr,0.3879999999999999,Rap
68051.0,Mr Mailman,0.00611,0.7090000000000001,251040.0,0.727,0.0055299999999999,C#,0.236,-10.305,Minor,0.0427,102.026,4-Apr,0.95,Blues
58914.0,Isaac,0.28,0.5920000000000001,240817.0,0.437,2.43e-06,G,0.27,-7.337000000000001,Major,0.0523,91.58,4-Apr,0.341,Alternative
88549.0,Iris,0.109,0.595,247427.0,0.895,0.0,A,0.242,-2.619,Minor,0.0504,129.034,4-Apr,0.696,Anime
40462.0,All Nite (feat. E-40 & Too $hort),0.00885,0.897,204016.0,0.762,0.016,E,0.0824,-4.48,Minor,0.0625,126.035,3-Apr,0.43,Electronic
35369.0,Chariot Of Fire,0.423,0.469,130978.0,0.7170000000000001,0.00147,E,0.128,-4.972,Minor,0.187,81.992,4-Apr,0.272,Hip-Hop
61316.0,Until the Morning Come,0.0483,0.787,246906.0,0.753,0.0,C,0.0321,-2.129,Major,0.0269,106.026,4-Apr,0.91,Blues
69961.0,Chest Fever - Remastered,0.0753,0.439,-1.0,0.696,0.1969999999999999,E,0.0846,-7.911,Major,0.0405,99.72,4-Apr,0.307,Blues
43217.0,Shiawase-Neiro,0.303,0.5710000000000001,257227.0,0.6829999999999999,0.0,C,0.0703,-4.846,Major,0.0267,95.056,4-Apr,0.37,Anime
70661.0,ロンサムワールド,0.0259,0.57,255453.0,0.884,0.000521,F#,0.126,-3.427,Minor,0.0494,,4-Apr,0.562,Anime
23530.0,New World...,0.000729,0.518,207947.0,0.737,0.71,G,0.3779999999999999,-6.872999999999999,Major,0.0275,92.029,4-Apr,0.302,Blues
60098.0,Crazy Bitch,0.0247,0.6609999999999999,204960.0,0.978,0.0,,0.0856,-3.064,Minor,0.107,98.019,4-Apr,0.5920000000000001,Alternative
66705.0,Time Was,0.492,0.6459999999999999,-1.0,0.546,0.316,C,0.2269999999999999,-14.012,Major,0.0321,97.946,4-Apr,0.7959999999999999,Blues
61788.0,My Sunshine,7.33e-06,0.258,131160.0,0.905,0.0,E,0.293,-2.504,Minor,0.0584,128.162,4-Apr,0.5429999999999999,Blues
55504.0,Moonlight,0.472,0.805,228854.0,0.481,0.0,B,0.107,-6.63,Major,0.0328,119.999,4-Apr,0.425,Hip-Hop
36401.0,Hyakkaryouran,0.0036799999999999,0.349,280000.0,0.94,4.8e-05,A,0.352,-5.098,Minor,0.2,82.507,4-Apr,0.245,Anime
61889.0,Doubt It,0.487,0.718,218371.0,0.773,0.0,F#,0.0926,-6.5120000000000005,Major,0.426,74.857,4-Apr,0.764,Rap
31593.0,Little Moments,0.245,0.5579999999999999,221067.0,0.551,4.19e-06,A,0.231,-6.332999999999999,Major,0.0263,78.374,4-Apr,0.347,Rock
52400.0,"Dim Lights, Thick Smoke (And Loud, Loud Music)",0.652,0.58,209867.0,0.374,0.0,E,0.221,-15.178,,0.0317,142.369,4-Apr,0.596,Country
39765.0,Blessed & Burned,0.0437,0.355,270403.0,0.631,0.0674,A,0.133,-10.352,Major,0.0726,87.72,4-Apr,0.389,Blues
88720.0,Now I'm Here - Remastered 2011,0.0319,0.485,252933.0,0.759,0.000897,E,0.0979,-6.784,Major,0.0503,132.602,4-Apr,0.534,Rock
44123.0,Winter Wonderland,0.833,0.452,133867.0,0.366,0.0,C,0.0789,-14.15,Minor,0.0415,115.006,4-Apr,0.629,Jazz
85134.0,In Between (feat. BANKS) - Bonus,0.619,0.545,205500.0,0.573,0.0040799999999999,F,0.104,-6.007000000000001,Major,0.246,118.07,3-Apr,0.344,Alternative
47419.0,TESTIFY,0.471,0.495,243800.0,0.71,0.0,C,0.0703,-3.941,Major,0.0288,90.024,4-Apr,0.319,Alternative
20896.0,Belong to You (feat. 6LACK),0.2739999999999999,0.605,185617.0,0.5529999999999999,0.0152,A#,0.184,-10.845,Minor,0.1009999999999999,152.076,4-Apr,0.62,Alternative
40443.0,Pancho and Lefty,0.7959999999999999,0.693,287627.0,0.4539999999999999,0.000154,D,0.143,-12.44,Major,0.0332,122.641,4-Apr,0.54,Country
68318.0,American Bad A**,0.000194,0.5539999999999999,273000.0,0.904,0.0,D,0.315,-3.698,Major,0.136,89.397,4-Apr,0.65,Rock
30570.0,Love Your Memory,0.429,0.507,227600.0,0.437,5.18e-05,A#,0.195,-8.802,Major,0.0259,133.315,4-Apr,0.26,Country
27571.0,I Sang Dixie,0.0547,0.6890000000000001,-1.0,0.585,0.00055,E,0.206,-5.194,Major,0.0274,114.844,4-Apr,0.507,Country
27634.0,Kimi No Tame No 100 No Moshimo,0.00625,0.504,348080.0,0.872,0.0,C,0.1159999999999999,-3.926,Major,0.0303,92.938,4-Apr,0.659,Anime
50117.0,Illuminate (feat. Kendrick Lamar),0.384,0.7190000000000001,306730.0,0.855,0.0,D#,0.0696,-5.977,Minor,0.39,,4-Apr,0.504,Rap
62404.0,Sunday Kind of Love,0.836,0.579,211360.0,0.3379999999999999,7.83e-06,A#,0.154,-12.014,Major,0.0333,113.129,3-Apr,0.436,Jazz
79343.0,Guess Who I Saw Today - Remastered/2004,0.941,0.589,207440.0,0.0683,0.0002189999999999,C,0.087,-18.87,Minor,0.0648,87.486,3-Apr,0.19,Jazz
89184.0,Désolé,0.0003549999999999,0.812,366228.0,0.738,0.789,D,0.0472,-8.221,Major,0.0464,122.001,4-Apr,0.36,Electronic
82487.0,"Primal Judgment (From ""Final Fantasy XIV"")",0.377,0.308,310893.0,0.732,0.904,F,0.176,-8.068999999999999,Major,0.0469,75.195,4-Apr,0.241,Anime
42436.0,MakeDamnSure,0.00941,0.5529999999999999,208280.0,0.8370000000000001,0.0,F#,0.372,-5.608,Major,0.0452,140.495,4-Apr,0.432,Rock
50739.0,Zawal,0.713,0.506,-1.0,0.833,0.113,G#,0.125,-9.178,Major,0.261,174.21599999999998,3-Apr,0.45,Blues
38406.0,Pharaohs & Pyramids,0.00561,0.631,327920.0,0.8079999999999999,0.63,B,0.136,-5.6770000000000005,Minor,0.0415,124.963,4-Apr,0.494,Electronic
84447.0,Immature,0.316,0.377,186440.0,0.75,0.00447,F#,0.0985,-7.247000000000001,,0.0388,187.959,4-Apr,0.144,Electronic
40930.0,Gone Gone Gone (Done Moved On),0.089,0.491,212840.0,0.66,0.298,B,0.176,-7.473,Major,0.0436,190.614,4-Apr,0.408,Blues
62141.0,HONEST ENOUGH,0.735,0.593,175366.0,0.413,0.00229,A,0.3379999999999999,-7.88,Major,0.0305,115.997,4-Apr,0.355,Alternative
90227.0,Live It Well,0.0494,0.487,236347.0,0.852,0.0,B,0.11,-4.875,,0.0526,149.868,4-Apr,0.407,Alternative
49082.0,Scuttle Buttin',5.6000000000000006e-05,0.3429999999999999,-1.0,0.725,0.731,G#,0.0667,-10.505999999999998,Major,0.0334,79.85300000000001,4-Apr,0.8640000000000001,Blues
52318.0,"Violin Partita No. 1 in B Minor, BWV 1002: III. Courante",0.994,0.447,198373.0,0.106,0.395,B,0.177,-22.513,Minor,0.0619,81.67,5-Apr,0.888,Classical
89127.0,Don't You Evah,0.0425,0.77,216720.0,0.615,0.0,F#,0.1689999999999999,-7.165,Major,0.0294,120.891,4-Apr,0.961,Rock
44090.0,Lovely Rita - Remastered 2009,0.0634,0.61,162093.0,0.471,0.0,G#,0.118,-9.151,Minor,0.0261,87.37899999999999,4-Apr,0.63,Rock
36838.0,Club Can't Handle Me (feat. David Guetta) - Feat. David Guetta,0.0205,0.623,232616.0,0.882,0.0,C,0.1939999999999999,-2.574,Major,0.0322,127.98,4-Apr,0.525,Rap
24821.0,La Célula Que Explota,0.44,0.425,215867.0,0.479,0.000109,D,0.3779999999999999,-12.22,Major,0.0419,123.217,4-Apr,0.2789999999999999,Rock
56366.0,Little Girl of Mine,0.446,0.441,192107.0,0.589,0.0,G#,0.155,-8.845,Major,0.0751,199.729,4-Apr,0.961,Blues
65052.0,Rocks,0.000183,0.635,217373.0,0.754,0.001,G,0.0411,-7.702999999999999,Major,0.035,127.717,4-Apr,0.96,Electronic
33264.0,Roadhouse Blues (Original Dub),0.00301,0.708,365533.0,0.894,0.612,B,0.196,-6.531000000000001,Minor,0.0478,129.998,4-Apr,0.254,Electronic
78712.0,Asleep From Day,0.581,0.515,287227.0,0.574,0.575,E,0.185,-9.8,Major,0.0279999999999999,136.993,4-Apr,0.2739999999999999,Electronic
36596.0,Until the End of Time,0.206,0.804,322627.0,0.3929999999999999,0.0,B,0.165,-6.627999999999999,Minor,0.0458,119.877,4-Apr,0.401,Rap
50288.0,Everybody Stay Calm,0.321,0.8029999999999999,178627.0,0.6709999999999999,2.51e-05,,0.223,-7.959,Major,0.251,108.992,4-Apr,0.376,Hip-Hop
77185.0,Wild Love - Acoustic,0.741,0.3,240251.0,0.366,5.97e-05,E,0.166,-5.035,Minor,0.0282,177.329,4-Apr,0.355,Country
48772.0,Angel,0.00251,0.4429999999999999,202213.0,0.8440000000000001,0.0,B,0.085,-5.414,Minor,0.0425,76.001,4-Apr,0.452,Rap
42599.0,Dark Lawd,0.0444,0.838,190435.0,0.698,0.0785,A,0.0278,-2.215,Major,0.205,92.029,4-Apr,0.774,Electronic
58084.0,Puzzle of Us (Acoustic),0.8,0.6729999999999999,266317.0,0.397,0.0,C#,0.0827,-4.432,Major,0.047,127.949,4-Apr,0.427,Country
23614.0,"The Four Seasons - Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto",0.7559999999999999,0.312,325787.0,0.126,0.0166,G,0.095,-19.108,Minor,0.0452,,5-Apr,0.068,Classical
69941.0,Moebius Trip,0.1639999999999999,0.555,394552.0,0.4529999999999999,0.898,F,0.114,-14.892,Major,0.0311,127.008,4-Apr,0.629,Electronic
72950.0,Nothing Takes The Place Of You,0.3279999999999999,0.634,241427.0,0.341,0.000206,A,0.0989,-7.482,Major,0.0307,130.27100000000002,3-Apr,0.346,Blues
32556.0,Duality,0.000237,0.354,252613.0,0.982,0.000294,,0.204,-3.026,Minor,0.168,143.77200000000002,4-Apr,0.1939999999999999,Alternative
77576.0,Championships,0.0786,0.488,261743.0,0.8029999999999999,0.0,F#,0.215,-4.165,Minor,0.205,167.329,4-Apr,0.319,Rap
60447.0,Sauce It Up,0.0715,0.813,207039.0,0.528,0.0,F#,0.125,-6.305,Minor,0.313,79.532,4-Apr,0.131,Rap
60205.0,Biking (Solo),0.5429999999999999,0.64,212495.0,0.5479999999999999,3.1e-06,G,0.303,-6.965,Major,0.147,148.077,4-Apr,0.181,Hip-Hop
84493.0,El Negro Bembon,0.833,0.593,183627.0,0.622,9.91e-06,G,0.0331,-8.91,Minor,0.044,91.4,4-Apr,0.962,Jazz
62801.0,A Letter from Home,0.000234,0.4539999999999999,424667.0,0.716,0.93,G,0.068,-9.884,Major,0.0318,99.897,4-Apr,0.156,Electronic
37372.0,So Long (feat. Madi),0.263,0.7120000000000001,178767.0,0.727,0.0002569999999999,E,0.13,-5.22,Minor,0.0362,145.014,4-Apr,0.492,Electronic
85611.0,Just a Minute,0.906,0.7979999999999999,178200.0,0.241,0.3929999999999999,A,0.1169999999999999,-15.654000000000002,Major,0.0739,80.142,1-Apr,0.3879999999999999,Jazz
53906.0,ヒカリノアトリエ feat.MICO,0.632,0.7190000000000001,255347.0,0.604,0.0,F#,0.114,-3.846,Major,0.0289,,4-Apr,0.522,Anime
29146.0,"Rusalka, Op. 114, B. 203, Act III: Že se bojíš? Třesky, plesky (Live)",0.969,0.406,474813.0,0.162,6.14e-06,A#,0.162,-18.92,Minor,0.0626,128.101,4-Apr,0.168,Classical
22996.0,Glitter,0.109,0.43,229103.0,0.65,0.0,B,0.134,-8.177999999999999,Minor,0.2269999999999999,179.91400000000002,3-Apr,0.348,Country
84184.0,A Child's Claim to Fame,0.435,0.492,131760.0,0.531,1e-05,G,0.125,-8.021,Major,0.0291,162.237,4-Apr,0.818,Blues
29585.0,Mr. Bojangles,0.748,0.427,328147.0,0.0801,0.51,D,0.125,-27.119,Major,0.0372,168.418,3-Apr,0.78,Country
86741.0,Drown In My Own Tears,0.426,0.639,280573.0,0.38,0.000584,C,0.124,-16.250999999999998,Major,0.0753,97.814,1-Apr,0.488,Blues
20825.0,"Albumblatt In E Minor, Op.117, MWV U134",0.99,0.239,289000.0,0.0647,0.926,E,0.0697,-23.727,Minor,0.0357,71.767,3-Apr,0.0584,Classical
67973.0,Bold,0.0144,0.541,210333.0,0.809,9.55e-06,C#,0.348,-4.522,Major,0.0257,92.013,4-Apr,0.3979999999999999,Alternative
61078.0,Bad Day,0.0004559999999999,0.2789999999999999,195040.0,0.728,1.46e-06,A,0.0809,-4.774,Major,0.0434,175.917,4-Apr,0.2,Alternative
60375.0,Grains,0.8370000000000001,0.441,-1.0,0.423,0.966,F#,0.0924,-9.435,Minor,0.0369,124.962,4-Apr,0.159,Electronic
80665.0,She's Creeping,0.000963,0.481,203907.0,0.885,7.94e-05,G#,0.444,-5.041,Major,0.0422,160.041,4-Apr,0.631,Blues
64878.0,Perfect Seimei,1.01e-05,0.58,184958.0,0.799,0.0186,F,0.0966,-4.9110000000000005,Major,0.0343,100.005,4-Apr,0.222,Anime
38967.0,Disintegrate,0.0292,0.619,-1.0,0.721,0.892,A,0.208,-8.299,Minor,0.0558,140.114,4-Apr,0.0397,Electronic
58832.0,"Symphony No.29 In A, K. 201, 1st Movement",0.967,0.38,344533.0,0.0909,0.755,A,0.0901,-20.707,Major,0.0502,148.93200000000002,4-Apr,0.472,Classical
70503.0,Erase My Scars,0.012,0.476,204200.0,0.923,0.0157,C,0.165,-3.905,Minor,0.1009999999999999,147.935,4-Apr,0.373,Rock
48321.0,Funeral,0.741,0.695,268307.0,0.452,0.0,F#,0.1639999999999999,-8.142999999999999,Major,0.0424,95.011,4-Apr,0.424,Alternative
48866.0,Lovely,0.579,0.489,291449.0,0.503,0.0006259999999999,,0.619,-9.001,Minor,0.0464,143.977,3-Apr,0.13,Alternative
60956.0,My Curse,7.609999999999999e-05,0.1969999999999999,244773.0,0.956,0.00992,A#,0.261,-2.908,Minor,0.0663,177.018,3-Apr,0.209,Rock
62256.0,Samishikute Nemurenai Yoruha,0.3989999999999999,0.49,324627.0,0.494,0.0,G#,0.163,-6.32,Major,0.0257,139.738,4-Apr,0.255,Anime
77492.0,DYWM,0.291,0.741,295360.0,0.617,6.9e-06,D,0.0622,-8.252,Minor,0.132,91.965,4-Apr,0.331,Alternative
57934.0,Major (feat. Key Glock),0.0109,0.907,195547.0,0.65,0.000424,F#,0.107,-5.6610000000000005,Minor,0.312,147.026,4-Apr,0.626,Rap
76920.0,Anti-Grav,0.0358,0.639,193341.0,0.5489999999999999,0.0,A#,0.124,-8.145,Minor,0.267,79.46600000000001,4-Apr,0.235,Rap
50356.0,Your Words Don't Mean A Thing,0.23,0.733,312010.0,0.514,9.36e-05,A,0.1119999999999999,-8.37,Minor,0.0464,129.984,4-Apr,0.154,Electronic
35508.0,Rosy,0.687,0.8029999999999999,203385.0,0.3979999999999999,8.87e-06,F,0.14,-7.284,Major,0.0351,101.122,4-Apr,0.573,Blues
51558.0,Rock Of Ages,0.00851,0.703,247829.0,0.785,0.0479,E,0.178,-7.632999999999999,Major,0.0459,105.857,4-Apr,0.5920000000000001,Rock
54597.0,Fake It,0.083,0.773,218734.0,0.733,0.0,C#,0.0652,-4.394,Major,0.278,79.013,4-Apr,0.267,Country
81048.0,Love Is Mystical,0.006,0.5720000000000001,214360.0,0.8640000000000001,8.06e-06,G,0.217,-5.099,Minor,0.0395,,4-Apr,0.667,Rock
50498.0,Yeah,0.00647,0.414,-1.0,0.843,1.52e-05,B,0.1939999999999999,-4.638,Major,0.0531,165.713,4-Apr,0.5720000000000001,Country
20022.0,ソビト,0.00836,0.5870000000000001,297307.0,0.713,0.0,F,0.0732,-4.942,Major,0.0342,143.996,4-Apr,0.456,Anime
75205.0,Dance 4 Eternity,0.1369999999999999,0.737,283427.0,0.653,0.421,C,0.0828,-10.492,Major,0.0335,121.02,4-Apr,0.73,Rap
22489.0,Country (feat. Upchurch & Demun Jones),0.0958,0.7020000000000001,206307.0,0.6629999999999999,0.0,D,0.413,-7.013999999999999,Major,0.089,95.014,4-Apr,0.597,Rap
48226.0,CAN'T SAY,0.201,0.7020000000000001,198408.0,0.708,0.0,A#,0.118,-5.3660000000000005,Minor,0.0547,147.98,4-Apr,0.713,Rap
70265.0,attached,0.67,0.754,220000.0,0.499,0.0,F#,0.0829,-5.499,Minor,0.121,143.912,4-Apr,0.0462,Rap
52249.0,Yer Killin' Me,0.00217,0.396,234535.0,0.718,0.00077,C,0.332,-6.794,Minor,0.0814,165.27200000000002,4-Apr,0.366,Rock
35923.0,Fear,0.0615,0.3339999999999999,280667.0,0.7829999999999999,0.0,A,0.109,-6.144,Minor,0.181,83.944,4-Apr,0.308,Hip-Hop
20894.0,special,0.5920000000000001,0.4429999999999999,224427.0,0.5720000000000001,0.00208,B,0.299,-6.165,Minor,0.0341,153.591,4-Apr,0.211,Rock
84729.0,WEWANTALLTHESMOKE,0.118,0.8320000000000001,119792.0,0.578,0.0,A#,0.108,-9.223,Minor,0.355,161.961,4-Apr,0.7190000000000001,Hip-Hop
59702.0,Mine,0.478,0.3979999999999999,-1.0,0.288,0.0,F#,0.357,-9.14,Major,0.0276,68.764,4-Apr,0.259,Anime
83241.0,Lose It,0.3339999999999999,0.792,240533.0,0.41,2.19e-05,F,0.106,-10.141,Major,0.0492,112.043,4-Apr,0.561,Rock
88134.0,Prince,0.0184,0.54,148800.0,0.901,0.407,G,0.546,-3.897,Major,0.0494,99.991,4-Apr,0.128,Electronic
57741.0,All Hands Against His Own,0.7140000000000001,0.488,196907.0,0.7809999999999999,0.0121,G,0.0939,-4.174,Major,0.0325,116.275,4-Apr,0.8290000000000001,Blues
47139.0,Jaws - Phlegmatic Dogs Remix,0.00196,0.898,249600.0,0.815,0.7040000000000001,A#,0.0915,-5.091,Minor,0.153,124.997,4-Apr,0.286,Electronic
50076.0,Thickfreakness,0.569,0.356,228373.0,0.743,0.905,D,0.3279999999999999,-4.842,Major,0.0412,142.768,4-Apr,0.518,Blues
63555.0,The Soundtrack To Missing A Slam Dunk,0.00045,0.471,-1.0,0.931,0.0,D,0.359,-4.151,Major,0.0718,150.047,4-Apr,0.532,Alternative
32533.0,Moonlight In Vermont,0.648,0.485,189533.0,0.4,0.115,C#,0.947,-14.905,Major,0.0632,74.12899999999999,4-Apr,0.25,Jazz
61497.0,Change,0.642,0.58,331480.0,0.519,0.00116,B,0.0936,-10.653,Minor,0.251,107.401,4-Apr,0.242,Rap
59744.0,I Choose You - Acoustic,0.792,0.752,153840.0,0.444,0.0,D,0.156,-7.829,Major,0.052,108.016,4-Apr,0.499,Alternative
74489.0,These Are the Days,0.4039999999999999,0.563,319267.0,0.4,0.0045,G,0.182,-10.48,Major,0.0248,76.68,4-Apr,0.395,Rock
31703.0,Greenbacks - 2016 Mono Remaster,0.581,0.711,171636.0,0.286,0.0,D#,0.105,-12.688,Major,0.335,82.073,4-Apr,0.644,Blues
20994.0,Hemorrhage (In My Hands),0.0001419999999999,0.315,237347.0,0.8290000000000001,0.00077,C#,0.217,-4.117,Major,0.0422,152.135,4-Apr,0.34,Alternative
65465.0,Lost In The Rhythm - Original Mix,0.00844,0.879,186545.0,0.8490000000000001,0.371,A,0.0689,-6.115,Minor,0.182,120.995,4-Apr,0.732,Jazz
44039.0,"Poor, Poor Pitiful Me",0.124,0.733,190267.0,0.688,0.0,C#,0.0569,-6.589,Major,0.0259,126.208,4-Apr,0.76,Country
43405.0,Rock Springs to Cheyenne,0.0293,0.49,241240.0,0.792,3.04e-05,G,0.146,-5.318,Major,0.0337,126.125,4-Apr,0.579,Country
51640.0,Ooh Nah Nah (feat. Masego),0.052,0.85,240000.0,0.273,2.22e-06,G,0.104,-11.567,Minor,0.278,116.894,4-Apr,0.5720000000000001,Alternative
76480.0,Hotel California - Eagles 2013 Remaster,0.0057399999999999,0.579,-1.0,0.508,0.000494,D,0.0575,-9.484,Major,0.027,147.125,4-Apr,0.609,Rock
66284.0,Return of the King,0.952,0.122,111400.0,0.122,0.948,G,0.159,-12.34,Minor,0.0387,91.459,1-Apr,0.04,Anime
71434.0,Axel Grinder - Original Mix,1.87e-05,0.215,249920.0,0.986,0.934,F,0.106,-5.263,Minor,0.215,172.96,4-Apr,0.0381,Electronic
24675.0,Agnes,0.0162,0.55,271673.0,0.518,0.0286,C#,0.114,-8.949,Minor,0.0246,165.033,4-Apr,0.233,Rock
66896.0,Classical Thump,0.391,0.462,279693.0,0.735,0.8140000000000001,D,0.121,-12.592,Major,0.0531,131.113,4-Apr,0.552,Jazz
54148.0,Here Comes The Night - NGHTMRE Remix,0.0451,0.466,276000.0,0.909,3.24e-06,C#,0.22,-3.391,Major,0.0644,,4-Apr,0.209,Electronic
73792.0,Uwi,0.362,0.81,425600.0,0.612,0.8540000000000001,E,0.107,-8.4,Minor,0.231,75.009,4-Apr,0.2769999999999999,Electronic
82659.0,When,0.152,0.622,217800.0,0.6990000000000001,0.0,E,0.5720000000000001,-4.954,Major,0.0344,120.006,4-Apr,0.752,Country
76107.0,歩いて帰ろう,0.102,0.5479999999999999,269360.0,0.8590000000000001,5.56e-06,A,0.0515,-3.43,Major,0.0323,90.027,4-Apr,0.6459999999999999,Anime
61529.0,Do U Dirty,0.0799,0.653,197541.0,0.5529999999999999,0.0,G#,0.313,-6.888,Minor,0.236,118.004,4-Apr,0.4679999999999999,Rap
46419.0,Moonglow (feat. Candice Night),0.0188,0.591,236156.0,0.914,1.53e-06,E,0.105,-4.226,Minor,0.0746,126.009,4-Apr,0.4,Classical
